col_a,col_b,metric,effect_size,p,p_adj,n_valid,via_feat_a,via_feat_b
intervention_browse/mesh_term,oversight_info/is_fda_regulated_drug,eta,0.08037148523080828,3.637036030041079e-21,9.431865824173695e-21,13761,intervention_browse/mesh_term__is_nn,oversight_info/is_fda_regulated_drug
Biological intervention Number,icdcode,abs_spearman,0.08014965947894659,1.2261213809120033e-116,7.089470546870568e-116,81786,Biological intervention Number,icdcode__is_nn
smiless,study_design_info/intervention_model,eta,0.08000004992483326,4.307930042070939e-111,2.426265299221477e-110,80897,smiless__is_nn,study_design_info/intervention_model
Procedure intervention Number,approval_outcome,abs_spearman,0.07990623358570563,1.8868250643389875e-35,5.880463765540791e-35,24108,Procedure intervention Number,approval_outcome
Procedure intervention Number,regulatory_pass,abs_spearman,0.07990623358570563,1.8868250643389875e-35,5.880463765540791e-35,24108,Procedure intervention Number,regulatory_pass
enrollment,study_design_info/intervention_model,eta,0.0798563425703509,6.527161166623613e-60,2.5090580811965765e-59,44158,enrollment,study_design_info/intervention_model
MaskingType-Participant,Other Arm Number,abs_spearman,0.07966110945416378,6.36820378466763e-110,3.540721304275202e-109,77947,MaskingType-Participant,Other Arm Number
Radiation intervention Number,phase,eta,0.07965441551318968,1.6797767492056249e-112,9.537948044917559e-112,81786,Radiation intervention Number,phase
mortality_rate,oversight_info/is_fda_regulated_drug,eta,0.07963217218579412,3.6259814620852436e-16,8.665946066537979e-16,10445,oversight_info/is_fda_regulated_drug,mortality_rate
MaskingType-Investigator,No Intervention Arm Number,abs_spearman,0.07945159092024903,3.211153570488671e-97,1.6032699220471452e-96,69142,MaskingType-Investigator,No Intervention Arm Number
Biological intervention Number,ipd_info_type-Analytic Code,abs_spearman,0.07942835458176921,0.00013856573099074707,0.00023039039004442397,2297,Biological intervention Number,ipd_info_type-Analytic Code
intervention/intervention_type,number_of_arms,abs_spearman,0.0794225795198,1.6193321437303625e-109,8.946230841753593e-109,78123,number_of_arms,intervention/intervention_type__is_nn
Placebo Comparator Arm Number,execution_fail,abs_spearman,0.07911557106175174,3.525686632169135e-71,1.505130349728224e-70,50684,Placebo Comparator Arm Number,execution_fail
Placebo Comparator Arm Number,execution_pass,abs_spearman,0.07911557106175174,3.525686632169135e-71,1.505130349728224e-70,50684,Placebo Comparator Arm Number,execution_pass
Experimental Arm Number,intervention/intervention_type,abs_spearman,0.07882795223567846,6.590750208646288e-108,3.6010781407304796e-107,78123,Experimental Arm Number,intervention/intervention_type__is_nn
Experimental Arm Number,intervention_browse/mesh_term,abs_spearman,0.07880165491878822,7.75956694842245e-108,4.2330447638568314e-107,78123,Experimental Arm Number,intervention_browse/mesh_term__is_nn
failure_reason,smiless,eta,0.07867470108963623,9.1888040701424e-28,2.6066199301016195e-27,20769,smiless__is_nn,failure_reason
dropout_rate,oversight_info/has_dmc,eta,0.07840520135844785,3.690815348348402e-46,1.26735013196746e-45,32996,oversight_info/has_dmc,dropout_rate
Genetic intervention Number,Other intervention Number,abs_spearman,0.0783282447194293,2.54559452022453e-97,1.272797260112265e-96,71221,Genetic intervention Number,Other intervention Number
Drug intervention Number,intervention/intervention_type,abs_spearman,0.07828949297637697,2.321620954499215e-111,1.3118102141276053e-110,81786,Drug intervention Number,intervention/intervention_type__is_nn
mortality_YN,sponsors/lead_sponsor/agency_class,eta,0.07820117479869969,1.1652213574419426e-23,3.1535391098993385e-23,17916,sponsors/lead_sponsor/agency_class,mortality_YN
ipd_info_type-Analytic Code,sae_rate,abs_spearman,0.07819083436483816,0.0008477390644551552,0.001348234896559114,1818,ipd_info_type-Analytic Code,sae_rate
Procedure intervention Number,start_date,abs_spearman,0.07814510849412719,4.923065130965871e-59,1.884102569394978e-58,42855,Procedure intervention Number,start_date__days
No Intervention Arm Number,study_design_info/primary_purpose,eta,0.07805258122646472,1.0271658418227093e-85,4.8040394351735056e-85,68722,No Intervention Arm Number,study_design_info/primary_purpose
Behavioral intervention Number,responsible_party/responsible_party_type,eta,0.07803084512599888,9.626316754667331e-91,4.652496623431012e-90,67878,Behavioral intervention Number,responsible_party/responsible_party_type
icdcode,intervention/intervention_name,abs_spearman,0.07793441177120425,2.2853102886406693e-110,1.274711597596521e-109,81786,icdcode__n_items,intervention/intervention_name__n_items
Device intervention Number,phase,eta,0.07785155825960377,1.6091825783521057e-93,7.909348599396842e-93,71221,Device intervention Number,phase
patient_data/sharing_ipd,sae_rate,eta,0.07761559720113863,9.129474434675294e-14,2.0587231447434553e-13,9941,patient_data/sharing_ipd,sae_rate
ipd_info_type-Clinical Study Report (CSR),sae_rate,abs_spearman,0.07757825711672192,0.000931302799348794,0.0014750579889412302,1818,ipd_info_type-Clinical Study Report (CSR),sae_rate
eligibility/gender,sae_rate,eta,0.07757400521601511,3.324941922219688e-24,9.040824084282798e-24,17916,eligibility/gender,sae_rate
MaskingType-Investigator,Other Arm Number,abs_spearman,0.07747780316401205,4.560030730159164e-104,2.42295210815032e-103,77947,MaskingType-Investigator,Other Arm Number
condition,study_design_info/intervention_model,eta,0.07747418604834214,4.3343707437494993e-104,2.3065755489325433e-103,80897,condition__n_items,study_design_info/intervention_model
MaskingType-Outcomes Assessor,location/facility/address/city,abs_spearman,0.07744399728649935,3.3840807344406037e-108,1.8519181971938737e-107,81170,MaskingType-Outcomes Assessor,location/facility/address/city__n_items
Procedure intervention Number,failure_reason,eta,0.07742328699754593,3.0560048301897376e-13,6.764087124146075e-13,10204,Procedure intervention Number,failure_reason
completion_date,ipd_info_type-Study Protocol,abs_spearman,0.0772153971444568,0.0013169616394914775,0.0020642497506688697,1728,ipd_info_type-Study Protocol,completion_date__days
duration_year,eligibility/minimum_age,abs_spearman,0.07709258847785919,2.302358172250584e-56,8.668141547747324e-56,41982,eligibility/minimum_age__years,duration_year
duration_day,eligibility/minimum_age,abs_spearman,0.07709258847785919,2.302358172250584e-56,8.668141547747324e-56,41982,eligibility/minimum_age__years,duration_day
duration_month,eligibility/minimum_age,abs_spearman,0.07705409778863692,2.6109436418398087e-56,9.798087640813537e-56,41982,eligibility/minimum_age__years,duration_month
MaskingType-Outcomes Assessor,Radiation intervention Number,abs_spearman,0.07702023844961887,4.925133858029083e-107,2.6741937744767287e-106,81170,MaskingType-Outcomes Assessor,Radiation intervention Number
Placebo Comparator Arm Number,study_design_info/primary_purpose,eta,0.07698922895720922,2.4096729256944323e-94,1.1877465839415818e-93,77416,Placebo Comparator Arm Number,study_design_info/primary_purpose
intervention/intervention_type,ipd_info_type-Analytic Code,abs_spearman,0.07677413004708387,0.00023051448912300788,0.00037856231082346526,2297,ipd_info_type-Analytic Code,intervention/intervention_type__n_items
ipd_info_type-Study Protocol,location/facility/address/city,abs_spearman,0.07652631866966604,0.00024154028905410402,0.0003962948557426872,2297,ipd_info_type-Study Protocol,location/facility/address/city__n_items
start_date,study_design_info/masking_num,abs_spearman,0.07646722731804577,2.5786386587882905e-56,9.68731820463709e-56,42635,study_design_info/masking_num,start_date__days
Behavioral intervention Number,ipd_info_type-Statistical Analysis Plan (SAP),abs_spearman,0.07645458448545465,0.000244823058247494,0.00040149132959416784,2297,Behavioral intervention Number,ipd_info_type-Statistical Analysis Plan (SAP)
MaskingType-Care Provider,start_date,abs_spearman,0.07637600914264753,3.481238424077636e-56,1.3049949863721449e-55,42635,MaskingType-Care Provider,start_date__days
dropout_YN,study_design_info/allocation,eta,0.07635921452315998,8.808260535917275e-39,2.828900680435539e-38,29014,study_design_info/allocation,dropout_YN
Other Arm Number,study_design_info/masking_num,abs_spearman,0.07625226411827643,7.475242467170069e-101,3.836996687358344e-100,77947,Other Arm Number,study_design_info/masking_num
biology_pass,completion_date,abs_spearman,0.07618666430391209,1.573998880006112e-15,3.700707786211935e-15,10917,completion_date__days,biology_pass
biology_fail,completion_date,abs_spearman,0.07618666430391209,1.573998880006112e-15,3.700707786211935e-15,10917,completion_date__days,biology_fail
MaskingType-Participant,start_date,abs_spearman,0.0761225132026401,8.000895207076523e-56,2.989581811246335e-55,42635,MaskingType-Participant,start_date__days
Radiation intervention Number,oversight_info/has_dmc,eta,0.0760977567144606,5.915327907946513e-60,2.276385878196471e-59,45926,Radiation intervention Number,oversight_info/has_dmc
Biological intervention Number,phase,eta,0.07607212660537178,1.4881668151942337e-102,7.799969355656052e-102,81786,Biological intervention Number,phase
Procedure intervention Number,ipd_info_type-Clinical Study Report (CSR),abs_spearman,0.07588425637317364,0.0004355693394457169,0.0007040016067785423,2145,Procedure intervention Number,ipd_info_type-Clinical Study Report (CSR)
condition,study_design_info/masking,eta,0.0758444673458032,2.44446721031349e-81,1.1103952360574349e-80,75043,condition__n_items,study_design_info/masking
brief_title,patient_data/sharing_ipd,eta,0.07578893480638477,1.2715758484713739e-17,3.118367024303475e-17,13510,brief_title__n_items,patient_data/sharing_ipd
Placebo Comparator Arm Number,location/facility/address/city,abs_spearman,0.07577567246788439,7.748939210479024e-100,3.971617073217494e-99,78123,Placebo Comparator Arm Number,location/facility/address/city__n_items
ipd_info_type-Analytic Code,sae_YN,abs_spearman,0.07577205858310974,0.0012241329382782782,0.0019196127980672458,1818,ipd_info_type-Analytic Code,sae_YN
Device intervention Number,MaskingType-Investigator,abs_spearman,0.0756168808399817,2.3589492682204024e-90,1.1369415682476975e-89,70854,Device intervention Number,MaskingType-Investigator
Procedure intervention Number,ipd_info_type-Informed Consent Form (ICF),abs_spearman,0.07544984660061059,0.0004699154486950832,0.0007574008275581698,2145,Procedure intervention Number,ipd_info_type-Informed Consent Form (ICF)
Other intervention Number,study_design_info/primary_purpose,eta,0.07538131995300545,4.417897755588273e-81,2.0042029635338443e-80,70604,Other intervention Number,study_design_info/primary_purpose
sae_rate,smiless,abs_spearman,0.0753768685277527,5.362452750192792e-24,1.4546856601811048e-23,17916,smiless__n_items,sae_rate
duration_month,responsible_party/responsible_party_type,eta,0.07535101291251171,1.4211948264113092e-53,5.2316229044272235e-53,42745,responsible_party/responsible_party_type,duration_month
Other intervention Number,study_design_info/masking,eta,0.07521702498556046,1.3110196732738075e-67,5.4042625914904876e-67,64727,Other intervention Number,study_design_info/masking
MaskingType-Care Provider,Radiation intervention Number,abs_spearman,0.07489282953641956,2.715142742873808e-101,1.3977957083683678e-100,81170,MaskingType-Care Provider,Radiation intervention Number
icdcode,start_date,abs_spearman,0.07486982155640085,5.513798827394968e-102,2.868330976825975e-101,81786,icdcode__is_nn,start_date__is_nn
completion_date,icdcode,abs_spearman,0.07486982155640085,5.513798827394968e-102,2.868330976825975e-101,81786,icdcode__is_nn,completion_date__is_nn
Drug intervention Number,execution_fail,abs_spearman,0.07485643292096811,1.883378217695552e-66,7.699693301755344e-66,52772,Drug intervention Number,execution_fail
Drug intervention Number,execution_pass,abs_spearman,0.07485643292096811,1.883378217695552e-66,7.699693301755344e-66,52772,Drug intervention Number,execution_pass
duration_day,responsible_party/responsible_party_type,eta,0.07482955366855881,7.649317955329239e-53,2.7863081650701372e-52,42745,responsible_party/responsible_party_type,duration_day
duration_year,responsible_party/responsible_party_type,eta,0.07482955366855874,7.649317955328587e-53,2.7863081650701372e-52,42745,responsible_party/responsible_party_type,duration_year
dropout_rate,ipd_info_type-Statistical Analysis Plan (SAP),abs_spearman,0.07481911474172823,0.0005914640246416394,0.0009471601316265885,2105,ipd_info_type-Statistical Analysis Plan (SAP),dropout_rate
icdcode,ipd_info_type-Informed Consent Form (ICF),abs_spearman,0.07470635426110357,0.0005346181271657026,0.0008581053080373287,2145,icdcode__is_nn,ipd_info_type-Informed Consent Form (ICF)
number_of_arms,start_date,abs_spearman,0.0746428540540382,2.5425198271211716e-53,9.319890716504295e-53,42293,number_of_arms,start_date__days
MaskingType-Outcomes Assessor,start_date,abs_spearman,0.07453539545889278,1.3754982938449887e-53,5.068776851655711e-53,42635,MaskingType-Outcomes Assessor,start_date__days
MaskingType-Care Provider,ipd_info_type-Clinical Study Report (CSR),abs_spearman,0.07448813433813543,0.0005551283418821645,0.0008902035016338356,2145,MaskingType-Care Provider,ipd_info_type-Clinical Study Report (CSR)
location/facility/address/city,study_design_info/allocation,eta,0.07431024035928745,9.740850766008877e-77,4.295616295923965e-76,62081,location/facility/address/city__n_items,study_design_info/allocation
biology_pass,mortality_YN,abs_spearman,0.07419958280134704,1.5716854358603886e-08,3.0700432206941255e-08,5792,mortality_YN,biology_pass
biology_fail,mortality_YN,abs_spearman,0.07419958280134704,1.5716854358603886e-08,3.0700432206941255e-08,5792,mortality_YN,biology_fail
Other intervention Number,oversight_info/has_dmc,eta,0.07405485999322532,6.777644175312586e-47,2.352878472448675e-46,37612,Other intervention Number,oversight_info/has_dmc
intervention_browse/mesh_term,ipd_info_type-Statistical Analysis Plan (SAP),abs_spearman,0.0739425390269943,0.0003899803813162175,0.0006326712535358803,2297,intervention_browse/mesh_term__is_nn,ipd_info_type-Statistical Analysis Plan (SAP)
approval_outcome,study_design_info/masking_num,abs_spearman,0.07390697595445396,4.93934140383544e-38,1.5775929575669261e-37,30351,study_design_info/masking_num,approval_outcome
regulatory_pass,study_design_info/masking_num,abs_spearman,0.07390697595445396,4.93934140383544e-38,1.5775929575669261e-37,30351,study_design_info/masking_num,regulatory_pass
MaskingType-Investigator,oversight_info/is_fda_regulated_device,eta,0.07387118393707227,5.301485109224014e-18,1.311221406018039e-17,13666,MaskingType-Investigator,oversight_info/is_fda_regulated_device
