col_a,col_b,metric,effect_size,p,p_adj,n_valid,via_feat_a,via_feat_b
MaskingType-Outcomes Assessor,ipd_info_type-Clinical Study Report (CSR),abs_spearman,0.05030058711671797,0.019819605594786294,0.028459970843753048,2145,MaskingType-Outcomes Assessor,ipd_info_type-Clinical Study Report (CSR)
eligibility/maximum_age,smiless,abs_spearman,0.05017641198731327,2.9955766851672593e-25,8.287921163181709e-25,42760,eligibility/maximum_age__years,smiless__is_nn
eligibility/gender,ipd_info_type-Analytic Code,eta,0.050163927689011664,0.06730760022377726,0.09154360500102778,2145,eligibility/gender,ipd_info_type-Analytic Code
Device intervention Number,MaskingType-Care Provider,abs_spearman,0.0500066815682438,1.7929430524663017e-40,5.833780063034081e-40,70854,Device intervention Number,MaskingType-Care Provider
Device intervention Number,icdcode,abs_spearman,0.04989522440964618,1.6846517566908144e-40,5.48656499953194e-40,71221,Device intervention Number,icdcode__is_nn
brief_title,duration_month,abs_spearman,0.04982942557373933,5.632196536039496e-25,1.5520922254351505e-24,42855,brief_title__n_items,duration_month
has_expanded_access,oversight_info/is_fda_regulated_drug,cramers_v,0.04971125004505212,1.824673494236554e-07,3.4237259138617846e-07,11011,has_expanded_access,oversight_info/is_fda_regulated_drug
Dietary Supplement intervention Number,study_design_info/masking_num,abs_spearman,0.04961803484099899,2.0095620464421007e-45,6.853020717749069e-45,81170,Dietary Supplement intervention Number,study_design_info/masking_num
Radiation intervention Number,condition_browse/mesh_term,abs_spearman,0.04957588493416873,1.1131469947068529e-45,3.8110204991195203e-45,81786,Radiation intervention Number,condition_browse/mesh_term__is_nn
condition,smiless,abs_spearman,0.049525059698903764,1.3698206743907782e-45,4.6759595712258885e-45,81786,condition__n_items,smiless__n_items
brief_title,duration_day,abs_spearman,0.04952113298246459,1.0940703606076772e-24,3.0030762267864755e-24,42855,brief_title__n_items,duration_day
brief_title,duration_year,abs_spearman,0.04952113298246459,1.0940703606076772e-24,3.0030762267864755e-24,42855,brief_title__n_items,duration_year
Other intervention Number,ipd_info_type-Study Protocol,abs_spearman,0.04950639096200136,0.02185286357595071,0.031263359788566786,2145,Other intervention Number,ipd_info_type-Study Protocol
ipd_info_type-Statistical Analysis Plan (SAP),mortality_rate,abs_spearman,0.04947446684770249,0.034915784440887686,0.0490826662346621,1818,ipd_info_type-Statistical Analysis Plan (SAP),mortality_rate
dropout_rate,icdcode,abs_spearman,0.04942531754779016,3.7185451173218744e-22,9.759776648560055e-22,38302,icdcode__is_nn,dropout_rate
ipd_info_type-Informed Consent Form (ICF),ipd_info_type-Statistical Analysis Plan (SAP),abs_spearman,0.04936837014655754,0.02222413069190218,0.03178142146269962,2145,ipd_info_type-Informed Consent Form (ICF),ipd_info_type-Statistical Analysis Plan (SAP)
MaskingType-Care Provider,failure_reason,eta,0.04934574000656363,8.156657482592095e-11,1.7168010146582394e-10,20495,MaskingType-Care Provider,failure_reason
Dietary Supplement intervention Number,MaskingType-Participant,abs_spearman,0.049254745318960444,8.727852952622205e-45,2.9417351125472514e-44,81170,Dietary Supplement intervention Number,MaskingType-Participant
Behavioral intervention Number,mortality_rate,abs_spearman,0.04924120682970356,4.266667211594844e-11,9.040651561153708e-11,17916,Behavioral intervention Number,mortality_rate
failure_reason,icdcode,eta,0.049169332143005444,7.019217854856739e-11,1.478289820947101e-10,20769,icdcode__is_nn,failure_reason
Placebo Comparator Arm Number,eligibility/maximum_age,abs_spearman,0.04898399895425407,2.8463270820269773e-23,7.602603082278053e-23,41114,Placebo Comparator Arm Number,eligibility/maximum_age__years
Drug intervention Number,dropout_rate,abs_spearman,0.048869961238209976,1.0722122085484273e-21,2.797250318848187e-21,38302,Drug intervention Number,dropout_rate
Active Comparator Arm Number,Device intervention Number,abs_spearman,0.04875300705651241,9.670213520569321e-38,3.0772886432214646e-37,69293,Active Comparator Arm Number,Device intervention Number
MaskingType-Outcomes Assessor,intervention/intervention_type,abs_spearman,0.04861952585912402,1.108968971052509e-43,3.7161689242116384e-43,81170,MaskingType-Outcomes Assessor,intervention/intervention_type__is_nn
icdcode,sae_YN,abs_spearman,0.04847128717129096,8.511202544713419e-11,1.7903407289878408e-10,17916,icdcode__is_nn,sae_YN
Biological intervention Number,duration_year,abs_spearman,0.048376471498109024,1.2424482103212232e-23,3.3573153428197903e-23,42855,Biological intervention Number,duration_year
Biological intervention Number,duration_day,abs_spearman,0.048376471498109024,1.2424482103212232e-23,3.3573153428197903e-23,42855,Biological intervention Number,duration_day
Active Comparator Arm Number,eligibility/gender,eta,0.048364692636672806,5.803767532838466e-36,1.8169452411363665e-35,69293,Active Comparator Arm Number,eligibility/gender
No Intervention Arm Number,failure_reason,eta,0.04835483421161495,3.0137560901120956e-05,5.179427504025485e-05,10089,No Intervention Arm Number,failure_reason
Biological intervention Number,duration_month,abs_spearman,0.04825916973110583,1.588697281998092e-23,4.2730054604824845e-23,42855,Biological intervention Number,duration_month
condition,ipd_info_type-Study Protocol,abs_spearman,0.048182285802038705,0.020925939942503288,0.0299866562062676,2297,condition__n_items,ipd_info_type-Study Protocol
MaskingType-Investigator,eligibility/gender,eta,0.04808122214328034,2.4631540106632405e-36,7.739114093177903e-36,70854,MaskingType-Investigator,eligibility/gender
dropout_YN,oversight_info/is_fda_regulated_drug,eta,0.047967813173741256,3.8394231690949704e-07,7.10058302959288e-07,11191,oversight_info/is_fda_regulated_drug,dropout_YN
has_expanded_access,phase,cramers_v,0.04782725364158733,1.4971364948820085e-34,4.599955189845252e-34,70125,has_expanded_access,phase
Radiation intervention Number,condition,abs_spearman,0.04772739872749066,1.8395078518716558e-42,6.105338858886345e-42,81786,Radiation intervention Number,condition__n_items
patient_data/sharing_ipd,smiless,eta,0.047710499733312484,2.070180580911535e-07,3.873924350386421e-07,13510,patient_data/sharing_ipd,smiless__is_nn
condition,patient_data/sharing_ipd,eta,0.04752414155110141,2.3344298615285836e-07,4.361367617640767e-07,13510,condition__n_items,patient_data/sharing_ipd
Biological intervention Number,location/facility/address/city,abs_spearman,0.04721104670187818,1.3865195951684586e-41,4.5756463373318077e-41,81786,Biological intervention Number,location/facility/address/city__n_items
Biological intervention Number,study_design_info/masking,eta,0.047159408328229416,1.0728620054515076e-26,2.999352750558317e-26,75043,Biological intervention Number,study_design_info/masking
Behavioral intervention Number,patient_data/sharing_ipd,eta,0.047151717896353765,2.9636681485511235e-07,5.50146731635425e-07,13510,Behavioral intervention Number,patient_data/sharing_ipd
dropout_rate,ipd_info_type-Study Protocol,abs_spearman,0.0470707572559497,0.03080878517245297,0.043591420388548074,2105,ipd_info_type-Study Protocol,dropout_rate
Biological intervention Number,condition_browse/mesh_term,abs_spearman,0.04705785464209505,2.513957894322623e-41,8.280572211157455e-41,81786,Biological intervention Number,condition_browse/mesh_term__is_nn
Behavioral intervention Number,intervention_browse/mesh_term,abs_spearman,0.047029357179240235,2.807634583137777e-41,9.239138424624786e-41,81786,Behavioral intervention Number,intervention_browse/mesh_term__n_items
Other intervention Number,phase,eta,0.04680475788849554,1.2192627425606785e-33,3.710103354114149e-33,71221,Other intervention Number,phase
Dietary Supplement intervention Number,location/facility/address/city,abs_spearman,0.04665237422081239,1.2032817836037337e-40,3.933588144894614e-40,81786,Dietary Supplement intervention Number,location/facility/address/city__n_items
intervention_browse/mesh_term,oversight_info/has_dmc,eta,0.0465970978372816,1.6675948328786014e-23,4.4817417202267133e-23,45926,intervention_browse/mesh_term__n_items,oversight_info/has_dmc
condition,study_design_info/masking_num,abs_spearman,0.046589162110327265,3.006963093282227e-40,9.774739709219587e-40,81170,condition__n_items,study_design_info/masking_num
brief_title,study_design_info/primary_purpose,eta,0.046580751245914175,3.649992917069529e-33,1.1096872604388989e-32,80983,brief_title__n_items,study_design_info/primary_purpose
dropout_rate,oversight_info/is_fda_regulated_device,eta,0.04652423833530432,9.245701251842932e-07,1.6874375971719636e-06,11115,oversight_info/is_fda_regulated_device,dropout_rate
brief_title,ipd_info_type-Clinical Study Report (CSR),abs_spearman,0.04647039277835358,0.031385966744616266,0.0443019965350866,2145,brief_title__n_items,ipd_info_type-Clinical Study Report (CSR)
intervention/intervention_name,study_design_info/primary_purpose,eta,0.046390011843470025,7.285207989128886e-33,2.2071576078659877e-32,80983,intervention/intervention_name__n_items,study_design_info/primary_purpose
Procedure intervention Number,intervention_browse/mesh_term,abs_spearman,0.04628776656092386,4.336735786348256e-35,1.3419551965770427e-34,71221,Procedure intervention Number,intervention_browse/mesh_term__n_items
completion_date,eligibility/maximum_age,abs_spearman,0.046274232669491114,1.0318499164865264e-21,2.695998841947879e-21,42760,eligibility/maximum_age__years,completion_date__is_nn
eligibility/minimum_age,mortality_rate,abs_spearman,0.04623356828877569,1.005963698478847e-09,2.0347635926740356e-09,17440,eligibility/minimum_age__years,mortality_rate
oversight_info/is_fda_regulated_device,sponsors/lead_sponsor/agency_class,cramers_v,0.04619980117413211,2.463037127176848e-05,4.262477100069495e-05,11258,oversight_info/is_fda_regulated_device,sponsors/lead_sponsor/agency_class
Other intervention Number,Sham Comparator Arm Number,abs_spearman,0.046196037752273704,4.674976661091441e-34,1.4325876452639116e-33,69293,Other intervention Number,Sham Comparator Arm Number
Biological intervention Number,condition,abs_spearman,0.046166450870277397,7.719376947297922e-40,2.4999846124753288e-39,81786,Biological intervention Number,condition__n_items
Other Arm Number,ipd_info_type-Analytic Code,abs_spearman,0.046094296606826866,0.02740066982830856,0.0389915346655906,2290,Other Arm Number,ipd_info_type-Analytic Code
dropout_rate,number_of_arms,abs_spearman,0.04604710309242367,2.6446244574129677e-19,6.664300209942032e-19,38016,number_of_arms,dropout_rate
Experimental Arm Number,oversight_info/has_dmc,eta,0.046024403974294435,1.784221136346266e-22,4.714956995287661e-22,44864,Experimental Arm Number,oversight_info/has_dmc
Procedure intervention Number,sae_rate,abs_spearman,0.04601284459902455,7.197563460497383e-10,1.464375469861148e-09,17916,Procedure intervention Number,sae_rate
eligibility/maximum_age,ipd_info_type-Statistical Analysis Plan (SAP),abs_spearman,0.04597127436917961,0.12482466199929551,0.1648045974344802,1116,eligibility/maximum_age__years,ipd_info_type-Statistical Analysis Plan (SAP)
completion_date,sae_YN,abs_spearman,0.045948859383118594,7.598000778248717e-10,1.5404348135597601e-09,17916,completion_date__is_nn,sae_YN
oversight_info/is_fda_regulated_device,regulatory_pass,eta,0.04593605987170676,0.004489343139816338,0.006806486653953654,3825,oversight_info/is_fda_regulated_device,regulatory_pass
approval_outcome,oversight_info/is_fda_regulated_device,eta,0.04593605987170676,0.004489343139816338,0.006806486653953654,3825,oversight_info/is_fda_regulated_device,approval_outcome
start_date,study_design_info/allocation,eta,0.045835961252704685,1.2999555857547868e-16,3.139225615356417e-16,32550,study_design_info/allocation,start_date__days
intervention_browse/mesh_term,ipd_info_type-Study Protocol,abs_spearman,0.045666386286224936,0.028625590772488392,0.04063477448300538,2297,intervention_browse/mesh_term__is_nn,ipd_info_type-Study Protocol
Dietary Supplement intervention Number,MaskingType-Investigator,abs_spearman,0.04565422693137305,1.0235678929814952e-38,3.284301410997873e-38,81170,Dietary Supplement intervention Number,MaskingType-Investigator
Other intervention Number,biology_pass,abs_spearman,0.04543047289989336,2.2020338884819905e-12,4.797534647319697e-12,23862,Other intervention Number,biology_pass
Other intervention Number,biology_fail,abs_spearman,0.04543047289989336,2.2020338884819905e-12,4.797534647319697e-12,23862,Other intervention Number,biology_fail
Biological intervention Number,Device intervention Number,abs_spearman,0.045390303456094835,8.330302323148297e-34,2.5437434598365844e-33,71221,Biological intervention Number,Device intervention Number
Dietary Supplement intervention Number,ipd_info_type-Statistical Analysis Plan (SAP),abs_spearman,0.04536444175662529,0.029696224662248572,0.04206864276449808,2297,Dietary Supplement intervention Number,ipd_info_type-Statistical Analysis Plan (SAP)
approval_outcome,brief_title,abs_spearman,0.04530640510130598,2.023787715491686e-15,4.742186319173034e-15,30683,brief_title__n_items,approval_outcome
brief_title,regulatory_pass,abs_spearman,0.04530640510130598,2.023787715491686e-15,4.742186319173034e-15,30683,brief_title__n_items,regulatory_pass
Active Comparator Arm Number,eligibility/healthy_volunteers,eta,0.04523498650149513,1.0662607447114316e-32,3.221961815541065e-32,69239,Active Comparator Arm Number,eligibility/healthy_volunteers
patient_data/sharing_ipd,study_design_info/allocation,cramers_v,0.04522773345549888,2.348027223064797e-05,4.0654681615098e-05,10422,patient_data/sharing_ipd,study_design_info/allocation
Radiation intervention Number,study_design_info/allocation,eta,0.04520828000601319,1.8529115624319886e-29,5.3657230662093e-29,62081,Radiation intervention Number,study_design_info/allocation
MaskingType-Outcomes Assessor,failure_reason,eta,0.04516358470876114,4.3379213050681086e-09,8.608952904118606e-09,20495,MaskingType-Outcomes Assessor,failure_reason
Device intervention Number,ipd_info_type-Informed Consent Form (ICF),abs_spearman,0.04508855617532462,0.036790384806919575,0.05148875843900343,2145,Device intervention Number,ipd_info_type-Informed Consent Form (ICF)
Radiation intervention Number,patient_data/sharing_ipd,eta,0.04495153866834215,1.1680163545128447e-06,2.120614854718984e-06,13510,Radiation intervention Number,patient_data/sharing_ipd
Other intervention Number,patient_data/sharing_ipd,eta,0.04483985347804508,1.2500333885915433e-06,2.2671534579100278e-06,13510,Other intervention Number,patient_data/sharing_ipd
