orig_a,orig_b,feat_a,feat_b,role_a,role_b,metric,effect_size,p,n_valid,p_adj
eligibility/minimum_age,intervention_browse/mesh_term,eligibility/minimum_age__years,intervention_browse/mesh_term__is_nn,num,num,abs_spearman,0.024834532225511532,2.385651150464162e-12,79650,5.187820868499977e-12
eligibility/minimum_age,intervention_browse/mesh_term,eligibility/minimum_age__years,intervention_browse/mesh_term__n_items,num,num,abs_spearman,0.022451790861125063,2.3410247871425096e-10,79650,4.850960724698999e-10
eligibility/minimum_age,ipd_info_type-Analytic Code,eligibility/minimum_age__years,ipd_info_type-Analytic Code,num,num,abs_spearman,0.005791873966046517,0.7834025936607579,2255,0.908349687344389
eligibility/minimum_age,ipd_info_type-Clinical Study Report (CSR),eligibility/minimum_age__years,ipd_info_type-Clinical Study Report (CSR),num,num,abs_spearman,0.004465059781508768,0.837853303799552,2103,0.9631294180295876
eligibility/minimum_age,ipd_info_type-Informed Consent Form (ICF),eligibility/minimum_age__years,ipd_info_type-Informed Consent Form (ICF),num,num,abs_spearman,0.0817903774979734,0.00017344919829306065,2103,0.00028674403618857554
eligibility/minimum_age,ipd_info_type-Statistical Analysis Plan (SAP),eligibility/minimum_age__years,ipd_info_type-Statistical Analysis Plan (SAP),num,num,abs_spearman,0.02895325289624373,0.16931000094354853,2255,0.22043921067022523
eligibility/minimum_age,ipd_info_type-Study Protocol,eligibility/minimum_age__years,ipd_info_type-Study Protocol,num,num,abs_spearman,0.021914759296688922,0.2982420783230263,2255,0.37347431429640227
eligibility/minimum_age,location/facility/address/city,eligibility/minimum_age__years,location/facility/address/city__is_nn,num,num,abs_spearman,0.0020923508346966384,0.5548544338926107,79650,0.6646394890647439
eligibility/minimum_age,location/facility/address/city,eligibility/minimum_age__years,location/facility/address/city__n_items,num,num,abs_spearman,0.041239537597884686,2.4755504433918166e-31,79650,7.346317498536774e-31
eligibility/minimum_age,number_of_arms,eligibility/minimum_age__years,number_of_arms,num,num,abs_spearman,0.04399210130510278,6.119900456738147e-34,76141,1.872064620349037e-33
eligibility/minimum_age,oversight_info/has_dmc,eligibility/minimum_age__years,oversight_info/has_dmc,num,cat,eta,0.024089416812877445,3.6028731355911237e-07,44615,6.670209987309086e-07
eligibility/minimum_age,oversight_info/is_fda_regulated_device,eligibility/minimum_age__years,oversight_info/is_fda_regulated_device,num,cat,eta,0.031998731001943066,0.00022009827810789035,13328,0.0003624841310070706
eligibility/minimum_age,oversight_info/is_fda_regulated_drug,eligibility/minimum_age__years,oversight_info/is_fda_regulated_drug,num,cat,eta,0.024557001729065383,0.004454982201441017,13411,0.006760289585156129
eligibility/minimum_age,patient_data/sharing_ipd,eligibility/minimum_age__years,patient_data/sharing_ipd,num,cat,eta,0.011061100427768922,0.44472515334562324,13248,0.5401677413058513
eligibility/minimum_age,phase,eligibility/minimum_age__years,phase,num,cat,eta,0.04313172957646456,6.105732710337972e-32,79650,1.8228025058783896e-31
eligibility/minimum_age,responsible_party/responsible_party_type,eligibility/minimum_age__years,responsible_party/responsible_party_type,num,cat,eta,0.014235498753008542,0.0012166934024313125,66235,0.0019088079338369349
eligibility/minimum_age,smiless,eligibility/minimum_age__years,smiless__is_nn,num,num,abs_spearman,0.0018923471946536996,0.5933023776409145,79650,0.7046226118599378
eligibility/minimum_age,smiless,eligibility/minimum_age__years,smiless__n_items,num,num,abs_spearman,9.161814493808675e-05,0.9793718993638033,79650,1.0
eligibility/minimum_age,sponsors/lead_sponsor/agency_class,eligibility/minimum_age__years,sponsors/lead_sponsor/agency_class,num,cat,eta,0.03222028945730907,1.4612356097918066e-15,69489,3.444907560397916e-15
eligibility/minimum_age,study_design_info/allocation,eligibility/minimum_age__years,study_design_info/allocation,num,cat,eta,0.05446083041347218,4.0248691562201614e-41,60725,1.323218573118738e-40
eligibility/minimum_age,study_design_info/intervention_model,eligibility/minimum_age__years,study_design_info/intervention_model,num,cat,eta,0.06103705092254855,1.8839233530232225e-62,78839,7.405694176194229e-62
eligibility/minimum_age,study_design_info/masking,eligibility/minimum_age__years,study_design_info/masking,num,cat,eta,0.09523885382930733,1.650699516998396e-130,73073,1.0206727440514994e-129
eligibility/minimum_age,study_design_info/masking_num,eligibility/minimum_age__years,study_design_info/masking_num,num,num,abs_spearman,0.05541140922575178,7.793028808192863e-55,79096,2.9025482431372134e-54
eligibility/minimum_age,study_design_info/primary_purpose,eligibility/minimum_age__years,study_design_info/primary_purpose,num,cat,eta,0.03376942325394801,1.644434804969249e-15,78864,3.861088477883878e-15
eligibility/minimum_age,study_type,eligibility/minimum_age__years,study_type,num,cat,eta,0.0,1.0,79650,1.0
eligibility/minimum_age,intervention/intervention_type,eligibility/minimum_age__years,intervention/intervention_type__is_nn,num,num,abs_spearman,0.005754685756360595,0.10435565153553243,79650,0.13942171821836802
eligibility/minimum_age,intervention/intervention_type,eligibility/minimum_age__years,intervention/intervention_type__n_items,num,num,abs_spearman,0.005651966992392776,0.11068885346977807,79650,0.14709130623612954
eligibility/minimum_age,dropout_YN,eligibility/minimum_age__years,dropout_YN,num,num,abs_spearman,0.010210378559779602,0.0489226472811599,37199,0.06740927807376314
eligibility/minimum_age,dropout_rate,eligibility/minimum_age__years,dropout_rate,num,num,abs_spearman,0.003223524268331412,0.5341370394714686,37199,0.6411489506609166
eligibility/minimum_age,start_date,eligibility/minimum_age__years,start_date__is_nn,num,num,abs_spearman,0.012477845611381015,0.0004289172313884001,79650,0.0006945421151326609
eligibility/minimum_age,start_date,eligibility/minimum_age__years,start_date__days,num,num,abs_spearman,0.03372277843845595,4.799216190258188e-12,41982,1.0358556683942362e-11
eligibility/minimum_age,completion_date,eligibility/minimum_age__years,completion_date__is_nn,num,num,abs_spearman,0.012477845611381015,0.0004289172313884001,79650,0.0006945421151326609
eligibility/minimum_age,completion_date,eligibility/minimum_age__years,completion_date__days,num,num,abs_spearman,0.0002874745782554373,0.9530314566132966,41982,1.0
eligibility/minimum_age,duration_day,eligibility/minimum_age__years,duration_day,num,num,abs_spearman,0.07709258847785919,2.302358172250584e-56,41982,8.668141547747324e-56
eligibility/minimum_age,duration_month,eligibility/minimum_age__years,duration_month,num,num,abs_spearman,0.07705409778863692,2.6109436418398087e-56,41982,9.798087640813537e-56
eligibility/minimum_age,duration_year,eligibility/minimum_age__years,duration_year,num,num,abs_spearman,0.07709258847785919,2.302358172250584e-56,41982,8.668141547747324e-56
eligibility/minimum_age,sae_YN,eligibility/minimum_age__years,sae_YN,num,num,abs_spearman,0.04182598112233306,3.283880391908377e-08,17440,6.301206163380236e-08
eligibility/minimum_age,sae_rate,eligibility/minimum_age__years,sae_rate,num,num,abs_spearman,0.016430017775025316,0.03002588126385743,17440,0.042500992827659706
eligibility/minimum_age,mortality_YN,eligibility/minimum_age__years,mortality_YN,num,num,abs_spearman,0.057965707753607876,1.846654453001134e-14,17440,4.255387416564284e-14
eligibility/minimum_age,mortality_rate,eligibility/minimum_age__years,mortality_rate,num,num,abs_spearman,0.04623356828877569,1.005963698478847e-09,17440,2.0347635926740356e-09
eligibility/minimum_age,failure_reason,eligibility/minimum_age__years,failure_reason,num,cat,eta,0.02340546216720223,0.011660120522183421,20100,0.017039074354326066
eligibility/minimum_age,approval_outcome,eligibility/minimum_age__years,approval_outcome,num,num,abs_spearman,0.02487051121711363,1.678363579423764e-05,29940,2.9220007206901706e-05
eligibility/minimum_age,execution_fail,eligibility/minimum_age__years,execution_fail,num,num,abs_spearman,0.02278159143070163,2.5345941390770267e-07,51194,4.720104305087175e-07
eligibility/minimum_age,execution_pass,eligibility/minimum_age__years,execution_pass,num,num,abs_spearman,0.02278159143070163,2.5345941390770267e-07,51194,4.720104305087175e-07
eligibility/minimum_age,biology_pass,eligibility/minimum_age__years,biology_pass,num,num,abs_spearman,0.007181448300292736,0.1885373383190745,33527,0.24391930404273413
eligibility/minimum_age,biology_fail,eligibility/minimum_age__years,biology_fail,num,num,abs_spearman,0.007181448300292736,0.1885373383190745,33527,0.24391930404273413
eligibility/minimum_age,regulatory_pass,eligibility/minimum_age__years,regulatory_pass,num,num,abs_spearman,0.02487051121711363,1.678363579423764e-05,29940,2.9220007206901706e-05
enrollment,has_expanded_access,enrollment,has_expanded_access,num,cat,eta,0.005029785661482211,0.29229455338144783,43839,0.3668196363309972
enrollment,icdcode,enrollment,icdcode__is_nn,num,num,abs_spearman,0.05471642130654431,7.937829372032634e-31,44446,2.3376234803231695e-30
enrollment,icdcode,enrollment,icdcode__n_items,num,num,abs_spearman,0.014564549764119349,0.0021362418801867456,44446,0.0033007739144726286
enrollment,intervention/intervention_name,enrollment,intervention/intervention_name__is_nn,num,num,abs_spearman,0.0,1.0,44446,1.0
enrollment,intervention/intervention_name,enrollment,intervention/intervention_name__n_items,num,num,abs_spearman,0.2115888278024714,0.0,44446,0.0
enrollment,intervention_browse/mesh_term,enrollment,intervention_browse/mesh_term__is_nn,num,num,abs_spearman,0.03574778123423193,4.749590014460483e-14,44446,1.0815743971330392e-13
enrollment,intervention_browse/mesh_term,enrollment,intervention_browse/mesh_term__n_items,num,num,abs_spearman,0.05160426718905254,1.3401394910288997e-27,44446,3.789247136961291e-27
enrollment,ipd_info_type-Analytic Code,enrollment,ipd_info_type-Analytic Code,num,num,abs_spearman,0.01541505144423707,0.4754985817038658,2145,0.5737352678544908
enrollment,ipd_info_type-Clinical Study Report (CSR),enrollment,ipd_info_type-Clinical Study Report (CSR),num,num,abs_spearman,0.15878715959499393,1.395279395006446e-13,2145,3.1220836430440434e-13
enrollment,ipd_info_type-Informed Consent Form (ICF),enrollment,ipd_info_type-Informed Consent Form (ICF),num,num,abs_spearman,0.12712845547297644,3.454455039051336e-09,2145,6.875275636141691e-09
enrollment,ipd_info_type-Statistical Analysis Plan (SAP),enrollment,ipd_info_type-Statistical Analysis Plan (SAP),num,num,abs_spearman,0.15376576578755907,8.067788213818567e-13,2145,1.7721595475992112e-12
enrollment,ipd_info_type-Study Protocol,enrollment,ipd_info_type-Study Protocol,num,num,abs_spearman,0.04435497452175705,0.039968320743934645,2145,0.05564499783059812
enrollment,location/facility/address/city,enrollment,location/facility/address/city__is_nn,num,num,abs_spearman,0.0632174305548097,1.3436049455315651e-40,44446,4.379950455649333e-40
enrollment,location/facility/address/city,enrollment,location/facility/address/city__n_items,num,num,abs_spearman,0.45636420909802383,0.0,44446,0.0
enrollment,number_of_arms,enrollment,number_of_arms,num,num,abs_spearman,0.35040897730736553,0.0,43117,0.0
enrollment,oversight_info/has_dmc,enrollment,oversight_info/has_dmc,num,cat,eta,0.03792556333931531,1.8901602341792816e-13,37599,4.213153825383581e-13
enrollment,oversight_info/is_fda_regulated_device,enrollment,oversight_info/is_fda_regulated_device,num,cat,eta,0.006151411386443236,0.51400041828949,11258,0.6180454856595078
enrollment,oversight_info/is_fda_regulated_drug,enrollment,oversight_info/is_fda_regulated_drug,num,cat,eta,0.009263735200135546,0.3239570493035222,11339,0.40392922365616785
enrollment,patient_data/sharing_ipd,enrollment,patient_data/sharing_ipd,num,cat,eta,0.04149641260386791,8.813476763999807e-06,13510,1.5483736984276707e-05
enrollment,phase,enrollment,phase,num,cat,eta,0.11069513978231282,1.94644670407777e-118,44446,1.1387040903485271e-117
enrollment,responsible_party/responsible_party_type,enrollment,responsible_party/responsible_party_type,num,cat,eta,0.025531714847862905,1.4330695399990718e-06,41273,2.5923564036943128e-06
enrollment,smiless,enrollment,smiless__is_nn,num,num,abs_spearman,0.004496722254411867,0.34313606805047064,44446,0.42600851606837636
enrollment,smiless,enrollment,smiless__n_items,num,num,abs_spearman,0.03164682858315507,2.5005001324782864e-11,44446,5.321027532371124e-11
enrollment,sponsors/lead_sponsor/agency_class,enrollment,sponsors/lead_sponsor/agency_class,num,cat,eta,0.03778394705463794,1.0537500437954061e-13,44446,2.373157097983821e-13
enrollment,study_design_info/allocation,enrollment,study_design_info/allocation,num,cat,eta,0.0371633628130396,7.345428858609154e-12,33961,1.5814972294713016e-11
enrollment,study_design_info/intervention_model,enrollment,study_design_info/intervention_model,num,cat,eta,0.0798563425703509,6.527161166623613e-60,44158,2.5090580811965765e-59
enrollment,study_design_info/masking,enrollment,study_design_info/masking,num,cat,eta,0.05869589497783416,8.123691984303054e-20,38225,2.06963560450536e-19
enrollment,study_design_info/masking_num,enrollment,study_design_info/masking_num,num,num,abs_spearman,0.30320891799173616,0.0,44289,0.0
enrollment,study_design_info/primary_purpose,enrollment,study_design_info/primary_purpose,num,cat,eta,0.10712029708472483,2.864320549409999e-103,43857,1.512692083465007e-102
enrollment,study_type,enrollment,study_type,num,cat,eta,0.0,1.0,44446,1.0
enrollment,intervention/intervention_type,enrollment,intervention/intervention_type__is_nn,num,num,abs_spearman,0.0,1.0,44446,1.0
enrollment,intervention/intervention_type,enrollment,intervention/intervention_type__n_items,num,num,abs_spearman,0.0,1.0,44446,1.0
enrollment,dropout_YN,enrollment,dropout_YN,num,num,abs_spearman,0.3640034517285119,0.0,38301,0.0
enrollment,dropout_rate,enrollment,dropout_rate,num,num,abs_spearman,0.14258678823532914,4.26677892942718e-173,38301,3.294901506613211e-172
enrollment,start_date,enrollment,start_date__is_nn,num,num,abs_spearman,0.019950047259666825,2.5968534047181592e-05,44446,4.485122058347715e-05
enrollment,start_date,enrollment,start_date__days,num,num,abs_spearman,0.15103516081287563,4.386392202556014e-83,16162,2.0135684153080777e-82
enrollment,completion_date,enrollment,completion_date__is_nn,num,num,abs_spearman,0.019950047259666825,2.5968534047181592e-05,44446,4.485122058347715e-05
enrollment,completion_date,enrollment,completion_date__days,num,num,abs_spearman,0.11318485377721652,3.140751826017385e-47,16162,1.0957944372902021e-46
enrollment,duration_day,enrollment,duration_day,num,num,abs_spearman,0.11065242592160364,3.3200165962346716e-45,16162,1.125566602138096e-44
enrollment,duration_month,enrollment,duration_month,num,num,abs_spearman,0.1104864979516012,4.488890903076963e-45,16162,1.517402323754129e-44
enrollment,duration_year,enrollment,duration_year,num,num,abs_spearman,0.11065242592160364,3.3200165962346716e-45,16162,1.125566602138096e-44
enrollment,sae_YN,enrollment,sae_YN,num,num,abs_spearman,0.3550777753774905,0.0,17881,0.0
enrollment,sae_rate,enrollment,sae_rate,num,num,abs_spearman,0.12288236125883109,4.106020073741685e-61,17881,1.5871434656565467e-60
enrollment,mortality_YN,enrollment,mortality_YN,num,num,abs_spearman,0.24913830218236224,3.953023161879487e-251,17881,3.8914321494422707e-250
enrollment,mortality_rate,enrollment,mortality_rate,num,num,abs_spearman,0.1520861229899261,5.4667627589534825e-93,17881,2.6831921733564057e-92
enrollment,failure_reason,enrollment,failure_reason,num,cat,eta,0.1336364951338867,1.9025174415595665e-24,6304,5.201611415750979e-24
